"%""Heat"	and	Mass	Transfer	"Experiment"""						
"%""Data"	"file"""									
"%""The"	time	is	"15:10:06.59."""							
"%""The"	date	is	"8-30-2005."""							
"%""Sec."	" Volts"""	Volts	Volts	Deg C	Deg C	Deg C	Deg C	kg/h	kg/h	kg/h
"%""Time"	 Cold	 Hot	" Total"""	T1   	T2   	T4   	T5   	Cold	Hot	Total
2.55	3.15	3.12	17.62	50.86	42.88	34.91		317.2314548		
2.55	3.07	2.97	17.43	50.86	43.97	34.91		313.1932639		
2.55	3.01	2.91	17.62	50.86	43.79	35.09		310.1299759		
2.58	3.14	2.77	17.24	51.04	43.25	34.72		316.7295078		
2.55	3.1	2.91	17.8	50.86	42.7	35.45		314.713682		
2.57	3.15	2.88	17.43	51.04	41.8	35.27		317.2314548		
2.56	3.1	2.95	17.24	51.04	42.52	35.27		314.713682		
2.55	3.08	3.02	17.62	50.86	43.61	35.27		313.700892		
2.55	3.1	2.99	17.43	50.86	42.7	35.63		314.713682		
2.53	3.1	2.88	17.43	50.5	43.25	35.27		314.713682		
2.53	3.12	2.9	17.8	50.86	42.16	35.27		315.7232101		
2.55	3.1	2.64	17.62	51.04	45.06	35.09		314.713682		
2.58	3.12	2.93	17.99	50.5	41.98	34.91		315.7232101		
2.56	3.07	2.87	17.62	50.86	42.88	34.18		313.1932639		
2.53	3.14	2.91	18.36	50.5	39.98	34.91		316.7295078		
2.57	3.13	3.1	18.17	50.5	42.52	35.09		316.2267608		
2.57	3.11	2.95	17.8	50.86	41.8	34.91		315.2188518		
2.58	3.1	3.07	18.36	50.5	43.07	35.99		314.713682		
2.55	3.07	2.94	17.99	50.68	41.8	34.91		313.1932639		
2.53	2.94	2.84	17.99	50.5	42.88	34.91		306.5172905		
2.53	3.06	2.94	18.17	50.5	42.7	34.72		312.6848083		
2.53	3.06	3.08	17.62	50.86	41.98	35.09		312.6848083		
2.54	2.98	3.04	18.17	50.5	42.34	35.27		308.5868823		
2.56	3.12	3.03	18.17	50.5	41.43	34.36		315.7232101		
2.58	3.1	2.97	18.17	50.5	43.97	35.45		314.713682		
2.56	3.14	2.99	18.36	50.5	42.88	35.27		316.7295078		
2.55	3.08	2.94	18.17	50.68	42.34	34.91		313.700892		
2.59	3.1	2.97	18.17	50.5	42.34	35.27		314.713682		
2.55	3.12	2.97	18.36	50.5	44.52	35.45		315.7232101		
2.45	2.94	2.86	17.99	50.5	44.15	34.91		306.5172905		
2.37	2.85	2.58	18.17	50.5	42.34	34.91		301.8086079		
2.35	2.87	2.76	17.8	50.5	41.07	35.27		302.8613348		
2.33	2.81	2.77	17.99	50.5	42.7	34.91		299.6920139		
2.36	2.89	2.7	18.17	50.5	43.07	35.27		303.9104		
2.36	2.84	2.72	17.99	50.5	42.7	34.72		301.2808593		
2.41	2.84	2.61	18.17	50.5	42.88	35.27		301.2808593		
2.4	2.93	2.81	18.17	50.5	43.97	34.91		305.9976965		
2.5	3.07	2.8	17.99	50.5	42.52	35.45		313.1932639		
2.52	3.06	2.83	18.17	50.32	41.8	35.27		312.6848083		
2.59	2.96	2.86	17.99	50.5	43.79	35.63		307.5538344		
2.54	3.05	2.96	18.17	50.5	42.88	34.91		312.1755213		
2.53	3.06	3.02	17.62	50.86	43.07	35.45		312.6848083		
2.54	3.12	2.95	18.17	50.5	42.16	34.91		315.7232101		
2.5	3.03	2.87	18.36	50.32	42.7	35.27		311.1544364		
2.5	3.04	3.1	17.99	50.5	40.71	35.45		311.6653987		
2.52	2.99	2.83	18.17	50.5	40.89	34.72		309.1021063		
2.51	3.07	2.99	17.62	50.86	42.34	34.91		313.1932639		
2.5	3.04	2.91	17.99	50.5	42.88	35.63		311.6653987		
2.53	2.98	2.97	18.36	50.32	42.52	34.54		308.5868823		
2.55	3.07	2.8	17.8	50.68	43.79	34.91		313.1932639		
2.55	2.99	2.93	18.17	50.5	43.97	36.17		309.1021063		
2.56	3.06	3.03	17.43	50.86	41.25	35.27		312.6848083		
2.58	3.13	2.92	18.17	50.68	43.25	34.72		316.2267608		
2.55	3.01	2.96	18.36	50.5	43.97	35.09		310.1299759		
2.53	3.12	2.92	17.62	50.86	43.25	35.09		315.7232101		
2.56	3.06	3.01	18.17	50.5	43.07	35.99		312.6848083		
2.54	3.17	3	17.43	50.86	44.7	35.27		318.2329643		
2.54	3.05	3.03	17.99	50.68	42.88	35.09		312.1755213		
2.56	3.12	2.92	18.17	50.5	42.52	34.91		315.7232101		
2.54	3.1	3.05	17.62	50.86	42.34	34.36		314.713682		
2.53	3.08	2.85	18.17	50.5	43.43	34.91		313.700892		
2.51	3.02	2.7	17.43	50.86	44.15	34.72		310.6426302		
2.55	3.07	2.8	17.8	50.68	43.61	35.27		313.1932639		
2.53	2.94	2.88	17.99	50.5	44.15	34.91		306.5172905		
2.54	2.85	2.88	17.43	50.86	43.07	35.09		301.8086079		
2.54	3.06	2.84	17.99	50.68	43.07	34.91		312.6848083		
2.52	3.06	2.86	17.62	50.86	42.7	34.91		312.6848083		
2.49	2.98	3.03	17.62	50.86	43.25	34.54		308.5868823		
2.51	3.02	2.89	17.99	50.86	43.43	34.36		310.6426302		
2.51	2.96	2.97	17.43	50.86	43.97	34.18		307.5538344		
2.48	3.04	2.87	17.62	50.86	43.07	34.36		311.6653987		
2.5	3.07	2.85	17.62	50.86	43.07	34.36		313.1932639		
2.51	3.04	2.93	17.43	50.86	42.7	34		311.6653987		
2.51	3.03	2.81	17.99	50.5	41.98	34.54		311.1544364		
2.49	3.05	2.73	17.62	50.86	42.16	34.36		312.1755213		
2.49	3.09	2.85	17.62	50.86	40.53	34.18		314.2076967		
2.5	3.02	2.91	18.17	50.5	43.97	35.27		310.6426302		
2.5	2.99	2.92	17.8	50.68	41.98	34.72		309.1021063		
2.51	3.05	2.9	18.17	50.5	42.88	35.45		312.1755213		
2.53	3.03	3.11	18.17	50.5	44.34	35.45		311.1544364		
2.53	3.08	2.97	17.99	50.68	42.7	35.27		313.700892		
2.55	3.03	3	18.17	50.5	43.07	35.63		311.1544364		
2.53	3.03	2.95	18.36	50.32	41.61	35.45		311.1544364		
2.56	3.13	2.93	17.99	50.68	42.7	34.91		316.2267608		
2.55	3.07	3.01	18.17	50.5	43.25	34.91		313.1932639		
2.53	2.98	3.05	18.17	50.5	42.34	34.72		308.5868823		
2.53	2.97	2.9	17.8	50.68	42.88	35.09		308.0707931		
2.54	3.03	2.99	17.99	50.5	42.34	35.81		311.1544364		
2.5	3	2.85	17.43	50.86	43.43	35.09		309.6164694		
2.53	3.07	2.87	17.8	50.68	43.07	34.91		313.1932639		
2.53	3.02	2.92	17.99	50.5	42.7	34.54		310.6426302		
2.54	3.05	2.89	17.43	50.86	42.34	34.91		312.1755213		
2.55	3.06	2.88	17.99	50.68	41.43	35.27		312.6848083		
2.53	2.89	2.85	17.43	50.86	42.16	34.72		303.9104		
2.51	3.08	2.9	17.43	50.86	44.34	34		313.700892		
2.53	3.06	2.92	17.99	50.5	43.97	34.91		312.6848083		
2.54	2.87	2.89	17.43	50.86	43.07	35.09		302.8613348		
2.49	3.03	2.85	17.43	50.68	42.52	35.45		311.1544364		
2.54	3	2.69	17.62	50.68	43.25	34.36		309.6164694		
2.5	3.06	2.85	17.43	50.86	42.7	34.18		312.6848083		
2.51	2.99	2.91	17.8	50.68	43.07	35.09		309.1021063		
2.54	3.09	2.77	17.43	50.86	42.34	35.27		314.2076967		
2.53	3.04	2.92	17.43	50.86	43.25	35.27		311.6653987		
2.55	3.12	2.79	17.8	50.68	44.15	33.64		315.7232101		
2.53	3.06	2.94	17.62	50.86	42.7	34.72		312.6848083		
2.51	3.06	2.99	18.17	50.5	43.07	35.63		312.6848083		
2.54	3.11	3.04	17.8	50.68	43.25	35.09		315.2188518		
2.55	3.01	2.89	17.8	50.68	41.07	34.54		310.1299759		
2.55	3.1	2.94	18.36	50.86	41.98	35.09		314.713682		
2.55	2.92	2.97	18.17	50.5	41.07	35.63		305.477215		
2.53	3.1	2.91	18.17	50.5	42.7	34.91		314.713682		
2.53	3.08	2.8	18.36	50.32	42.7	35.27		313.700892		
2.52	3.03	2.91	18.17	50.5	41.43	35.63		311.1544364		
2.52	3.06	2.95	18.17	50.5	44.34	34.91		312.6848083		
2.5	3	2.83	18.36	50.32	42.7	35.45		309.6164694		
2.5	3.03	2.89	17.8	50.68	43.43	34.91		311.1544364		
2.52	3.02	3.02	18.17	50.5	43.79	35.27		310.6426302		
2.51	2.85	2.92	18.17	50.32	42.7	35.99		301.8086079		
2.5	3.03	3.05	17.8	50.68	44.15	34.72		311.1544364		
2.5	2.97	2.79	18.17	50.5	43.07	35.63		308.0707931		
2.54	2.97	2.86	17.43	50.86	42.88	34.72		308.0707931		
2.52	3.09	2.89	17.8	50.86	42.52	35.81		314.2076967		
2.58	3.1	2.94	17.99	50.5	42.88	34.91		314.713682		
2.55	3.15	2.8	17.43	50.86	42.52	35.27		317.2314548		
2.56	3.06	2.99	17.62	50.68	42.16	34.36		312.6848083		
2.56	3.04	2.86	17.62	50.68	43.79	35.09		311.6653987		
2.57	2.92	2.92	17.43	50.86	43.43	33.82		305.477215		
2.56	3.09	2.76	17.8	50.68	43.79	34.72		314.2076967		
2.51	3.03	2.9	17.62	50.86	42.16	34.91		311.1544364		
2.54	3.06	3.04	17.43	50.86	43.79	35.09		312.6848083		
2.54	3.07	2.77	17.8	50.68	42.7	34.91		313.1932639		
2.5	3.05	2.86	17.62	50.86	43.07	33.82		312.1755213		
2.52	3.04	2.99	18.17	50.32	43.43	35.09		311.6653987		
2.51	3.08	2.89	17.8	50.68	43.07	34.91		313.700892		
2.52	3.08	2.99	17.62	50.86	42.16	34.36		313.700892		
2.52	2.9	2.91	18.17	50.5	40.89	35.45		304.4335713		
2.49	3.03	2.94	17.8	50.68	42.7	34.18		311.1544364		
2.46	2.94	2.83	18.36	50.32	42.16	34.36		306.5172905		
2.5	3	2.92	18.17	50.5	43.25	35.45		309.6164694		
2.49	3.02	2.68	17.8	50.5	41.98	34.72		310.6426302		
2.53	3.03	2.94	18.36	50.32	42.16	34.36		311.1544364		
2.56	3.14	2.97	18.17	50.5	41.25	35.09		316.7295078		
2.57	3.14	2.73	17.99	50.32	42.16	35.99		316.7295078		
2.57	3.09	2.86	18.36	50.32	42.34	34.54		314.2076967		
2.56	3.13	2.93	18.17	50.5	43.79	34.72		316.2267608		
2.56	3.07	2.91	18.17	50.32	43.25	35.63		313.1932639		
2.53	3.07	3.03	18.36	50.32	43.61	35.09		313.1932639		
2.52	2.79	2.84	17.99	50.5	43.43	34.72		298.6280675		
2.54	3.05	3.18	18.17	50.32	43.43	35.63		312.1755213		
2.49	2.95	2.9	18.36	50.32	43.79	35.45		307.0360017		
2.54	3.03	2.96	17.8	50.5	43.97	34.72		311.1544364		
2.51	3.05	2.89	18.17	50.32	42.7	35.27		312.1755213		
2.52	2.95	2.92	17.43	50.68	43.25	35.27		307.0360017		
2.5	3.02	2.85	18.17	50.5	43.61	35.27		310.6426302		
2.55	3.03	2.92	18.17	50.32	42.34	34.36		311.1544364		
2.55	3.05	3.02	17.62	50.68	43.07	34.72		312.1755213		
2.52	3.06	2.83	18.17	50.5	43.07	35.45		312.6848083		
2.52	3.05	2.96	17.24	50.68	43.25	35.09		312.1755213		
2.54	3.08	2.87	17.8	50.68	43.79	35.09		313.700892		
2.54	3.08	2.94	17.62	50.68	43.43	34.72		313.700892		
2.55	3.08	3.04	17.43	50.68	42.16	33.82		313.700892		
2.54	3.12	2.92	17.99	50.5	43.79	35.09		315.7232101		
2.5	2.99	2.97	17.62	50.68	42.52	34.54		309.1021063		
2.52	3.02	2.88	17.43	50.68	43.61	35.27		310.6426302		
2.49	3.06	2.85	17.8	50.68	43.79	35.09		312.6848083		
2.5	2.89	2.79	17.62	50.68	42.52	35.27		303.9104		
2.49	3.02	2.96	17.62	50.68	42.7	35.27		310.6426302		
2.47	3.01	2.78	17.8	50.68	42.7	35.45		310.1299759		
2.49	3	2.81	17.43	50.68	43.43	34.91		309.6164694		
2.5	3.05	2.95	17.8	50.5	43.07	35.09		312.1755213		
2.52	3.04	3.05	17.43	50.68	43.25	35.09		311.6653987		
2.5	3.1	2.93	17.62	50.68	41.07	34.72		314.713682		
2.49	3	2.87	17.62	50.5	43.07	34.54		309.6164694		
2.53	3.02	2.84	17.43	50.68	41.43	34.54		310.6426302		
2.52	3.06	2.73	17.99	50.5	44.15	35.09		312.6848083		
2.52	3.12	2.77	17.8	50.5	42.88	34.54		315.7232101		
2.55	3.04	2.82	17.43	50.68	44.15	34.72		311.6653987		
2.53	3.09	2.84	17.99	50.5	42.88	34.91		314.2076967		
2.53	3	2.75	17.8	50.5	41.8	34.91		309.6164694		
2.55	3.01	2.67	18.36	50.14	42.88	35.63		310.1299759		
2.55	3.06	2.9	17.99	50.32	42.34	35.27		312.6848083		
2.54	3.07	2.92	17.62	50.5	42.88	35.63		313.1932639		
2.55	3.08	2.93	18.55	50.14	43.07	35.81		313.700892		
2.54	2.98	3.1	18.17	50.32	40.89	35.27		308.5868823		
2.53	3.05	2.84	18.17	50.32	41.98	35.45		312.1755213		
2.49	2.99	2.94	18.17	50.14	43.25	35.63		309.1021063		
2.48	3.04	2.92	18.17	50.32	41.61	35.63		311.6653987		
2.53	3.1	2.78	18.17	50.32	43.07	35.45		314.713682		
2.54	3.14	2.91	18.36	50.14	44.15	35.45		316.7295078		
2.54	3.09	2.86	18.17	50.32	42.88	35.27		314.2076967		
2.51	3.01	2.87	18.36	50.32	42.52	35.27		310.1299759		
2.54	3.04	3.03	17.99	50.32	43.07	34.91		311.6653987		
2.51	3.07	2.89	18.17	50.32	41.61	34.91		313.1932639		
2.5	3.09	2.8	18.55	50.32	41.98	34.72		314.2076967		
2.53	3.02	2.92	17.99	50.32	41.98	34.18		310.6426302		
2.52	2.99	2.75	18.17	50.32	43.43	34.72		309.1021063		
2.54	3.07	2.79	17.8	50.5	41.61	34.72		313.1932639		
2.53	3.01	2.77	18.17	50.32	42.52	35.09		310.1299759		
2.51	2.86	2.81	18.17	50.32	43.07	34.72		302.3354315		
2.54	3.1	2.88	17.8	50.5	44.15	35.27		314.713682		
2.54	3.1	2.88	18.17	50.32	41.8	35.45		314.713682		
2.51	3.05	3.04	17.43	50.5	43.97	34.91		312.1755213		
2.5	3.05	2.98	17.99	50.32	41.98	35.45		312.1755213		
2.5	2.98	2.84	18.17	50.14	42.16	35.09		308.5868823		
2.48	3.02	2.92	17.62	50.5	42.16	34		310.6426302		
2.51	3.03	2.97	18.17	50.32	43.43	34.72		311.1544364		
2.51	3.05	2.84	17.62	50.5	43.25	34.91		312.1755213		
2.53	3.04	2.63	17.8	50.5	43.25	35.45		311.6653987		
2.53	3.04	2.97	18.17	50.32	43.25	35.81		311.6653987		
2.51	3	2.99	17.62	50.5	41.8	34.36		309.6164694		
2.51	2.93	2.86	17.8	50.5	43.25	34.72		305.9976965		
2.53	3.06	2.94	17.62	50.5	44.88	34.72		312.6848083		
2.55	3.07	3.13	17.62	50.5	43.25	35.09		313.1932639		
2.52	2.99	2.96	17.8	50.32	40.89	34.18		309.1021063		
2.53	3	2.93	17.62	50.5	42.7	33.82		309.6164694		
2.5	3.03	2.9	17.62	50.5	43.61	34		311.1544364		
2.51	2.86	3.06	17.8	50.32	42.16	35.09		302.3354315		
2.51	2.85	2.66	17.8	50.5	41.43	34.18		301.8086079		
2.52	2.87	2.66	17.43	50.14	43.07	34.54		302.8613348		
2.45	3.01	2.82	17.62	50.32	42.16	35.27		310.1299759		
2.51	3.06	2.88	17.62	50.5	42.52	34.72		312.6848083		
2.53	3.03	2.97	18.36	49.96	42.7	34.54		311.1544364		
2.5	2.98	2.79	17.8	50.32	43.97	34.91		308.5868823		
2.52	3.03	2.98	18.55	49.96	42.88	34.72		311.1544364		
2.52	2.73	3.04	18.17	49.96	43.43	34.54		295.4131399		
2.5	3.03	2.85	17.99	50.32	42.88	34.54		311.1544364		
2.55	3	2.93	18.36	49.96	43.07	34.91		309.6164694		
2.54	3.1	2.92	18.17	50.14	42.16	34.54		314.713682		
2.5	3.07	3.01	18.17	49.96	43.07	35.63		313.1932639		
2.54	3.07	2.96	18.36	49.96	40.71	34.72		313.1932639		
2.53	3.06	2.96	17.99	50.14	41.98	33.82		312.6848083		
2.52	3.07	2.82	18.17	49.96	42.52	35.45		313.1932639		
2.5	3.05	2.86	18.36	49.96	42.52	34.36		312.1755213		
2.52	2.86	2.96	18.17	49.96	42.88	35.27		302.3354315		
2.53	3.05	2.82	18.55	49.96	42.52	34.72		312.1755213		
2.53	3.07	2.95	18.17	49.78	43.79	34.54		313.1932639		
2.56	3.07	2.92	18.17	49.96	43.07	35.09		313.1932639		
2.55	3.11	2.79	18.36	49.78	43.07	34.54		315.2188518		
2.52	2.91	3	17.8	50.32	42.34	34.91		304.9558415		
2.53	3.07	2.75	18.17	49.96	42.52	34.36		313.1932639		
2.51	3.03	2.61	18.17	49.78	43.43	35.63		311.1544364		
2.42	2.92	2.76	17.62	50.14	42.88	34.18		305.477215		
2.46	2.99	2.86	17.99	49.96	44.15	35.27		309.1021063		
2.5	2.87	2.83	17.62	50.32	43.07	34.36		302.8613348		
2.49	2.96	3.01	17.43	50.14	42.7	35.09		307.5538344		
2.5	3.02	2.97	18.17	49.96	42.7	34		310.6426302		
2.52	2.91	2.87	17.43	50.14	42.34	34.91		304.9558415		
2.52	3.05	2.92	17.8	50.14	43.25	34		312.1755213		
2.5	2.98	2.93	17.62	50.14	43.25	34.91		308.5868823		
2.53	2.95	2.85	17.62	50.14	42.7	33.82		307.0360017		
2.52	2.95	2.71	17.8	49.96	42.7	35.09		307.0360017		
2.52	3.04	2.91	17.8	50.14	42.16	34.18		311.6653987		
2.54	2.94	2.86	17.43	50.14	42.34	34		306.5172905		
2.47	2.98	2.76	17.8	49.96	42.88	34.54		308.5868823		
2.45	2.97	2.78	17.62	49.96	41.8	33.64		308.0707931		
2.44	2.76	2.83	18.17	49.59	41.07	35.09		297.0249719		
2.43	2.87	2.79	17.8	49.78	42.7	34.18		302.8613348		
2.46	2.94	2.72	17.62	49.96	41.43	33.82		306.5172905		
2.46	2.97	2.92	18.36	50.14	41.43	34.91		308.0707931		
2.46	2.93	1.54	17.99	49.78	41.98	33.82		305.9976965		
2.45	2.91	2.79	18.17	49.59	42.7	35.45		304.9558415		
2.46	2.92	2.93	18.36	49.59	41.61	34		305.477215		
2.49	2.9	2.92	17.99	49.78	42.88	34.54		304.4335713		
